Date,District,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Rainfall_mm,Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours
2020-08-21,Ballari,30.7,23.0,26.1,95.3,81,5.1,10.4
2020-08-21,Raichur,32.8,24.5,27.9,11.0,40,6.0,8.8
2020-08-21,Mandya,30.0,24.6,28.9,144.6,54,7.9,9.5
2020-08-21,Mysuru,29.2,23.4,27.6,77.4,77,11.3,7.0
2020-08-21,Hassan,25.9,16.3,22.3,147.4,45,3.2,8.9
2020-08-21,Davanagere,30.8,23.1,27.9,107.6,44,13.2,5.2
2020-08-21,Shivamogga,27.5,18.4,22.8,73.5,58,10.3,9.6
2020-08-21,Dharwad,31.7,22.4,28.1,109.7,40,11.2,4.0
2020-08-21,Belagavi,28.8,22.0,26.6,11.7,84,7.6,10.5
2020-08-22,Koppal,31.4,21.3,28.9,24.9,45,4.4,5.0
2020-08-22,Ballari,31.8,21.2,28.6,57.3,77,5.0,2.2
2020-08-22,Raichur,32.2,22.7,29.9,91.2,48,12.2,1.8
2020-08-22,Mandya,31.1,21.0,27.6,32.6,53,9.3,9.6
2020-08-22,Mysuru,29.9,22.2,27.0,6.2,40,11.2,11.2
2020-08-22,Hassan,30.7,22.4,29.8,36.9,43,12.2,8.8
2020-08-22,Davanagere,32.0,23.6,28.1,146.6,50,11.4,4.3
2020-08-22,Shivamogga,28.0,20.3,26.5,33.3,53,13.2,3.4
2020-08-22,Dharwad,27.5,22.7,25.9,30.4,76,8.3,11.1
2020-08-22,Belagavi,30.7,24.8,28.2,104.2,67,7.9,4.9
2020-08-23,Koppal,34.7,25.0,29.9,98.0,69,12.6,4.7
2020-08-23,Ballari,25.5,16.3,23.6,15.6,72,13.0,3.4
2020-08-23,Raichur,29.6,19.6,25.0,17.5,87,14.5,7.4
2020-08-23,Mandya,26.6,15.6,22.3,16.8,85,10.4,2.3
2020-08-23,Mysuru,28.1,18.1,24.9,63.4,81,6.9,9.0
2020-08-23,Hassan,26.4,15.5,22.1,30.4,42,5.6,9.4
2020-08-23,Davanagere,27.7,18.5,26.4,135.4,53,9.3,11.9
2020-08-23,Shivamogga,26.0,16.9,22.5,40.2,44,6.1,2.5
2020-08-23,Dharwad,30.1,21.8,28.8,39.8,80,2.5,8.6
2020-08-23,Belagavi,27.1,20.6,26.1,129.0,80,11.3,6.3
2020-08-24,Koppal,29.3,18.7,25.8,105.0,61,3.6,4.6
2020-08-24,Ballari,22.6,14.8,22.2,6.6,49,9.8,5.3
2020-08-24,Raichur,30.2,26.2,29.3,57.1,60,4.9,5.6
2020-08-24,Mandya,27.5,17.5,25.0,130.8,90,8.4,1.0
2020-08-24,Mysuru,25.5,21.1,24.5,55.9,52,14.3,1.2
2020-08-24,Hassan,30.1,20.3,27.0,60.4,77,9.5,0.0
2020-08-24,Davanagere,27.0,17.9,22.4,11.2,44,5.0,3.2
2020-08-24,Shivamogga,32.1,21.2,28.8,120.6,66,9.0,5.2
2020-08-24,Dharwad,23.1,15.5,22.4,145.2,83,6.2,0.6
2020-08-24,Belagavi,24.5,15.8,22.7,148.3,87,7.1,4.0
2020-08-25,Koppal,29.6,20.1,27.9,118.3,65,7.5,2.9
2020-08-25,Ballari,32.4,23.1,29.9,13.6,78,13.3,0.0
2020-08-25,Raichur,26.3,17.0,23.3,39.5,46,3.3,8.6
2020-08-25,Mandya,26.3,16.9,24.0,118.4,69,10.0,2.8
2020-08-25,Mysuru,26.6,20.1,24.3,1.9,56,14.9,3.0
2020-08-25,Hassan,26.3,16.7,24.2,57.9,51,5.3,3.3
2020-08-25,Davanagere,34.0,23.6,29.3,125.0,45,10.9,0.4
2020-08-25,Shivamogga,29.9,22.3,29.5,109.8,73,13.4,6.7
2020-08-25,Dharwad,29.2,20.2,26.3,95.6,88,9.9,3.4
2020-08-25,Belagavi,25.0,14.5,22.3,4.7,45,7.1,4.6
2020-08-26,Koppal,33.0,24.3,29.8,8.9,85,8.5,5.0
2020-08-26,Ballari,33.7,21.8,29.2,14.6,65,10.3,6.7
2020-08-26,Raichur,25.0,17.1,24.8,140.9,69,3.0,0.4
2020-08-26,Mandya,27.5,18.9,26.0,7.3,53,11.6,10.0
2020-08-26,Mysuru,28.7,20.8,26.8,80.8,62,4.6,5.9
2020-08-26,Hassan,31.2,23.7,27.4,50.9,66,9.8,8.5
2020-08-26,Davanagere,28.9,23.1,27.8,141.6,63,8.6,4.8
2020-08-26,Shivamogga,24.3,17.6,23.7,31.1,91,12.8,8.8
2020-08-26,Dharwad,25.4,17.4,23.6,60.1,92,11.1,4.4
2020-08-26,Belagavi,26.2,21.4,25.1,59.6,55,11.1,6.3
2020-08-27,Koppal,25.4,17.3,23.8,4.1,67,10.9,5.5
2020-08-27,Ballari,26.6,18.4,25.9,107.1,77,7.5,3.7
2020-08-27,Raichur,30.1,25.0,28.3,11.8,77,9.1,5.6
2020-08-27,Mandya,30.1,20.4,25.8,40.6,77,11.4,6.4
2020-08-27,Mysuru,25.2,16.3,23.8,117.7,72,13.0,3.0
2020-08-27,Hassan,24.7,16.9,24.3,26.8,52,4.7,3.8
2020-08-27,Davanagere,24.7,21.1,24.1,15.0,85,3.9,8.4
2020-08-27,Shivamogga,29.2,19.3,26.5,26.5,89,3.4,2.7
2020-08-27,Dharwad,27.4,23.0,26.9,141.4,82,3.8,1.6
2020-08-27,Belagavi,26.7,17.3,22.7,34.9,51,5.9,7.2
2020-08-28,Koppal,24.7,17.4,24.0,47.7,54,4.8,7.9
2020-08-28,Ballari,28.0,19.4,26.1,2.6,88,9.0,11.4
2020-08-28,Raichur,24.9,18.8,24.6,54.7,93,10.2,6.8
2020-08-28,Mandya,30.9,24.5,28.2,66.7,89,10.2,5.9
2020-08-28,Mysuru,25.5,17.1,24.5,143.7,52,5.1,2.2
2020-08-28,Hassan,31.1,22.5,27.1,46.0,72,8.0,7.0
2020-08-28,Davanagere,32.3,23.5,27.5,76.8,63,5.7,1.1
2020-08-28,Shivamogga,28.3,21.3,25.0,33.9,95,14.5,6.4
2020-08-28,Dharwad,29.7,17.3,25.0,141.9,41,11.4,3.8
2020-08-28,Belagavi,30.6,21.5,29.4,12.2,80,4.2,10.8
2020-08-29,Koppal,25.5,17.0,23.1,148.2,50,14.9,1.4
2020-08-29,Ballari,28.9,24.1,27.4,24.7,79,4.4,4.0
2020-08-29,Raichur,24.6,19.3,22.7,117.0,57,10.4,0.3
2020-08-29,Mandya,25.1,20.5,23.6,35.4,94,7.2,0.8
2020-08-29,Mysuru,28.0,20.5,25.6,123.4,90,13.3,5.6
2020-08-29,Hassan,24.4,16.6,22.6,99.0,80,14.8,11.1
2020-08-29,Davanagere,27.7,15.4,23.2,41.0,42,4.5,9.4
2020-08-29,Shivamogga,27.0,20.2,25.6,7.7,91,14.8,7.7
2020-08-29,Dharwad,25.4,19.3,24.7,34.5,69,3.2,5.3
2020-08-29,Belagavi,29.4,22.0,28.9,92.8,84,4.1,3.8
2020-08-30,Koppal,23.6,16.1,23.2,74.8,47,14.5,4.3
2020-08-30,Ballari,28.0,21.7,25.1,96.3,72,9.1,4.7
2020-08-30,Raichur,26.1,21.8,25.9,7.3,78,10.6,3.1
2020-08-30,Mandya,29.4,19.9,27.8,128.7,92,8.7,2.7
2020-08-30,Mysuru,31.6,22.0,29.3,73.6,70,7.7,6.8
2020-08-30,Hassan,31.3,21.0,27.0,66.3,80,3.3,3.2
2020-08-30,Davanagere,26.1,18.2,23.4,37.6,91,10.2,4.5
2020-08-30,Shivamogga,29.6,20.6,26.1,31.2,41,12.2,0.9
2020-08-30,Dharwad,30.5,19.9,25.8,130.3,81,9.2,9.9
2020-08-30,Belagavi,33.8,22.2,29.0,142.7,66,8.2,4.1
2020-08-31,Koppal,29.8,20.1,25.2,130.9,75,9.3,11.3
2020-08-31,Ballari,24.6,14.7,22.3,4.2,79,8.7,9.4
2020-08-31,Raichur,28.0,20.7,25.0,92.7,85,3.0,11.2
2020-08-31,Mandya,32.7,23.8,29.5,131.7,62,7.9,7.6
2020-08-31,Mysuru,31.5,21.2,28.3,93.5,43,3.2,1.0
2020-08-31,Hassan,32.2,23.4,29.4,33.2,58,14.2,5.1
2020-08-31,Davanagere,33.6,23.2,29.2,88.6,55,8.8,8.8
2020-08-31,Shivamogga,27.2,22.8,26.7,103.1,60,12.5,8.8
2020-08-31,Dharwad,30.0,23.9,27.3,89.3,56,5.1,3.4
2020-08-31,Belagavi,25.2,20.8,24.8,127.3,50,14.2,0.1
2020-09-01,Koppal,28.8,17.9,25.7,63.9,94,12.6,10.5
2020-09-01,Ballari,27.1,19.3,24.8,82.2,42,12.2,10.3
2020-09-01,Raichur,29.7,22.7,27.6,58.8,81,3.7,7.5
2020-09-01,Mandya,28.7,20.9,26.2,147.0,87,14.4,4.8
2020-09-01,Mysuru,23.5,15.7,23.1,95.2,82,8.8,8.0
2020-09-01,Hassan,28.9,18.4,24.3,116.7,79,8.0,9.7
2020-09-01,Davanagere,27.8,22.0,26.5,15.1,94,8.8,8.6
2020-09-01,Shivamogga,31.6,20.2,27.2,128.9,55,10.3,5.3
2020-09-01,Dharwad,27.4,20.4,23.6,24.5,55,6.8,11.4
2020-09-01,Belagavi,22.9,18.9,22.7,89.7,84,10.9,2.0
2020-09-02,Koppal,26.0,20.2,24.6,26.6,62,10.0,7.2
2020-09-02,Ballari,27.2,19.3,25.7,95.2,86,8.0,0.6
2020-09-02,Raichur,27.8,20.3,25.8,20.7,63,11.2,9.8
2020-09-02,Mandya,23.5,18.3,22.5,100.3,61,11.0,8.4
2020-09-02,Mysuru,28.6,19.0,26.4,100.3,51,14.0,4.3
2020-09-02,Hassan,30.9,23.6,28.9,47.7,40,3.0,11.0
2020-09-02,Davanagere,26.1,19.7,25.1,103.5,94,11.2,8.0
2020-09-02,Shivamogga,31.1,24.1,28.9,64.2,42,7.3,5.4
2020-09-02,Dharwad,25.6,20.4,24.6,67.5,56,9.0,3.0
2020-09-02,Belagavi,28.4,22.5,26.0,104.7,43,7.8,4.2
2020-09-03,Koppal,31.5,23.0,27.3,3.6,93,2.9,9.1
2020-09-03,Ballari,23.9,19.0,22.4,56.4,91,5.1,9.2
2020-09-03,Raichur,25.6,19.9,24.7,134.0,88,13.5,11.0
2020-09-03,Mandya,28.3,20.2,26.1,70.2,40,6.4,9.6
2020-09-03,Mysuru,29.9,20.0,24.9,74.6,46,13.6,3.8
2020-09-03,Hassan,30.0,21.3,28.3,1.2,73,11.0,0.7
2020-09-03,Davanagere,25.0,17.2,23.1,101.8,41,7.5,0.2
2020-09-03,Shivamogga,28.6,20.9,26.5,59.1,86,13.6,2.6
2020-09-03,Dharwad,30.7,19.7,26.9,59.8,58,9.5,7.9
2020-09-03,Belagavi,30.5,21.6,26.2,4.0,87,11.1,6.6
2020-09-04,Koppal,32.2,21.3,28.9,128.9,83,11.0,3.1
2020-09-04,Ballari,31.2,21.1,26.3,61.8,54,9.8,2.4
2020-09-04,Raichur,24.5,15.5,23.4,124.3,90,5.4,10.5
2020-09-04,Mandya,25.6,16.6,22.2,124.4,51,7.5,0.7
2020-09-04,Mysuru,22.6,17.8,22.3,10.2,49,7.8,0.7
2020-09-04,Hassan,29.2,20.0,25.0,125.4,60,8.3,9.2
2020-09-04,Davanagere,31.5,22.9,27.5,134.4,55,3.8,0.7
2020-09-04,Shivamogga,32.2,24.3,27.8,145.6,64,7.4,0.1
2020-09-04,Dharwad,29.8,20.5,27.2,80.6,44,5.9,8.5
2020-09-04,Belagavi,32.6,26.2,29.8,71.5,76,9.4,0.2
2020-09-05,Koppal,24.0,15.2,22.8,60.7,82,3.3,4.0
2020-09-05,Ballari,29.1,20.1,25.8,104.1,73,4.8,3.0
2020-09-05,Raichur,26.4,17.4,22.8,99.6,84,4.4,5.7
2020-09-05,Mandya,29.0,21.3,27.4,133.3,49,13.2,2.8
2020-09-05,Mysuru,25.5,16.8,24.4,107.9,82,13.4,6.9
2020-09-05,Hassan,34.1,22.5,29.6,101.4,86,7.5,3.4
2020-09-05,Davanagere,30.4,22.8,28.7,146.1,68,12.1,6.7
2020-09-05,Shivamogga,26.3,21.9,25.2,45.8,72,14.2,11.7
2020-09-05,Dharwad,24.9,15.1,22.2,109.4,68,2.3,8.5
2020-09-05,Belagavi,28.0,20.2,26.4,148.6,40,13.0,10.3
2020-09-06,Koppal,30.4,25.0,30.0,36.5,93,2.5,6.3
2020-09-06,Ballari,28.7,22.1,27.0,98.7,72,3.1,9.9
2020-09-06,Raichur,28.4,19.6,25.5,80.0,47,11.6,11.5
2020-09-06,Mandya,28.8,21.0,24.9,118.6,63,7.6,8.9
2020-09-06,Mysuru,31.3,23.0,29.6,49.7,73,12.5,5.3
2020-09-06,Hassan,29.8,18.7,24.9,101.1,93,8.5,10.0
2020-09-06,Davanagere,32.3,23.7,28.7,103.9,91,5.9,3.7
2020-09-06,Shivamogga,25.7,18.7,25.1,21.9,57,2.0,2.1
2020-09-06,Dharwad,30.0,22.5,29.3,16.8,62,5.9,9.5
2020-09-06,Belagavi,30.7,22.2,27.9,82.6,47,4.5,0.9
2020-09-07,Koppal,27.7,21.7,27.2,131.9,93,12.9,5.4
2020-09-07,Ballari,24.8,20.4,24.7,120.3,50,10.7,9.5
2020-09-07,Raichur,31.4,20.3,28.2,118.8,75,5.3,10.9
2020-09-07,Mandya,23.5,20.2,23.3,47.7,95,11.5,0.9
2020-09-07,Mysuru,25.8,21.3,25.7,85.5,94,4.9,1.3
2020-09-07,Hassan,30.9,24.2,29.5,77.6,55,5.4,0.3
2020-09-07,Davanagere,26.4,17.1,24.8,46.3,45,12.0,5.6
2020-09-07,Shivamogga,32.3,20.6,28.4,7.5,88,11.0,6.8
2020-09-07,Dharwad,29.1,25.4,29.0,63.0,86,4.5,1.4
2020-09-07,Belagavi,29.9,19.9,27.1,75.0,62,10.0,10.1
2020-09-08,Koppal,26.6,18.5,24.1,9.5,68,3.3,8.4
2020-09-08,Ballari,25.5,18.4,25.3,61.7,75,11.2,2.3
2020-09-08,Raichur,30.0,20.5,28.5,128.6,88,12.7,6.6
2020-09-08,Mandya,25.5,18.7,23.2,95.3,75,9.0,3.4
2020-09-08,Mysuru,25.8,20.5,23.9,144.6,53,15.0,2.3
2020-09-08,Hassan,30.2,25.1,28.2,122.0,73,11.2,0.5
2020-09-08,Davanagere,23.5,16.7,23.5,39.8,92,3.3,10.0
2020-09-08,Shivamogga,29.5,19.0,25.7,19.1,68,12.0,6.0
2020-09-08,Dharwad,29.2,22.0,25.3,0.3,87,2.7,11.6
2020-09-08,Belagavi,22.4,16.2,22.1,52.8,63,8.4,9.4
2020-09-09,Koppal,31.0,19.0,26.4,44.9,52,2.8,12.0
2020-09-09,Ballari,30.9,21.9,26.7,41.1,53,12.4,3.1
2020-09-09,Raichur,27.4,18.4,25.9,6.4,66,13.2,1.6
2020-09-09,Mandya,24.0,15.1,22.6,81.5,79,11.1,6.9
2020-09-09,Mysuru,28.1,21.5,26.4,130.1,85,7.4,10.1
2020-09-09,Hassan,25.7,19.0,24.2,4.9,63,8.9,11.4
2020-09-09,Davanagere,22.8,18.9,22.5,57.2,86,4.4,7.6
2020-09-09,Shivamogga,32.5,24.7,27.7,30.4,78,13.6,10.0
2020-09-09,Dharwad,26.6,20.7,26.5,17.5,95,9.8,2.3
2020-09-09,Belagavi,32.2,23.2,27.6,10.1,56,13.8,2.7
2020-09-10,Koppal,27.9,19.5,26.8,73.4,91,3.4,4.1
2020-09-10,Ballari,30.3,18.1,25.6,36.9,94,7.1,1.4
2020-09-10,Raichur,28.7,16.6,24.1,136.0,60,2.7,9.9
2020-09-10,Mandya,26.4,21.3,25.5,133.5,49,9.0,0.6
2020-09-10,Mysuru,24.1,20.6,23.9,15.6,67,5.8,5.6
2020-09-10,Hassan,33.6,21.5,29.5,106.8,54,15.0,3.8
2020-09-10,Davanagere,31.7,20.1,28.0,58.7,92,10.9,8.8
2020-09-10,Shivamogga,29.8,22.0,29.0,22.7,64,13.5,9.1
2020-09-10,Dharwad,32.6,24.7,28.6,136.3,88,14.0,6.5
2020-09-10,Belagavi,30.1,23.4,29.2,61.1,70,2.3,0.6
2020-09-11,Koppal,25.2,16.4,22.9,106.3,80,5.5,0.9
2020-09-11,Ballari,28.5,20.2,27.2,52.1,85,7.4,2.0
2020-09-11,Raichur,24.0,19.5,24.0,117.7,60,6.4,8.5
2020-09-11,Mandya,30.1,23.4,26.8,37.4,88,7.8,6.2
2020-09-11,Mysuru,27.5,18.1,24.6,21.8,47,11.2,3.8
2020-09-11,Hassan,29.6,20.9,28.3,107.2,41,12.2,0.6
2020-09-11,Davanagere,31.2,24.6,30.0,134.1,48,8.6,1.8
2020-09-11,Shivamogga,25.0,20.3,23.3,100.4,51,2.4,10.0
2020-09-11,Dharwad,28.7,20.8,24.5,39.7,63,10.5,1.3
2020-09-11,Belagavi,27.4,18.7,24.0,130.6,87,5.0,3.1
2020-09-12,Koppal,30.4,21.0,26.6,142.5,58,6.4,6.2
2020-09-12,Ballari,30.4,22.1,29.0,44.4,54,3.5,9.7
2020-09-12,Raichur,28.3,20.4,25.0,93.5,70,12.9,3.3
2020-09-12,Mandya,31.4,21.8,29.5,4.5,42,6.5,10.2
2020-09-12,Mysuru,28.2,19.9,25.1,11.2,61,13.7,10.0
2020-09-12,Hassan,29.6,19.0,26.6,119.1,70,12.6,8.3
2020-09-12,Davanagere,26.1,15.7,23.4,88.4,46,13.3,11.9
2020-09-12,Shivamogga,26.6,19.1,26.4,130.8,89,4.5,6.4
2020-09-12,Dharwad,27.1,21.1,24.9,94.3,54,5.2,5.7
2020-09-12,Belagavi,29.1,18.8,25.4,88.0,87,8.9,3.5
2020-09-13,Koppal,27.0,19.8,25.2,103.9,72,6.8,11.2
2020-09-13,Ballari,31.4,25.1,28.2,105.6,69,9.3,11.3
2020-09-13,Raichur,28.8,16.2,24.0,117.4,82,5.1,7.9
2020-09-13,Mandya,29.9,24.7,27.9,136.6,52,8.8,4.9
2020-09-13,Mysuru,29.5,23.1,29.5,1.3,51,9.5,3.8
2020-09-13,Hassan,28.2,20.8,25.0,115.9,85,3.4,4.6
2020-09-13,Davanagere,28.9,21.8,28.5,28.6,85,9.7,6.1
2020-09-13,Shivamogga,28.3,20.7,25.4,33.5,73,10.4,3.5
2020-09-13,Dharwad,25.1,19.8,23.7,96.5,45,14.4,3.2
2020-09-13,Belagavi,27.5,23.5,27.5,122.6,47,9.3,6.7
2020-09-14,Koppal,30.8,22.9,29.7,57.4,46,12.9,0.5
2020-09-14,Ballari,26.9,17.2,23.9,138.5,82,5.7,1.7
2020-09-14,Raichur,24.2,19.3,22.9,90.8,43,3.4,10.2
2020-09-14,Mandya,23.8,17.0,23.0,51.7,88,10.0,4.7
2020-09-14,Mysuru,23.4,19.4,23.4,119.7,49,8.6,1.3
2020-09-14,Hassan,29.0,20.3,27.7,17.6,91,11.3,0.0
2020-09-14,Davanagere,28.3,19.8,25.0,126.4,51,13.9,3.8
2020-09-14,Shivamogga,29.6,23.1,26.6,102.9,73,2.5,8.1
2020-09-14,Dharwad,30.1,19.6,26.1,131.5,92,6.2,3.7
2020-09-14,Belagavi,22.9,16.4,22.8,14.7,84,3.1,3.0
2020-09-15,Koppal,25.1,14.1,22.0,115.0,92,11.0,0.0
2020-09-15,Ballari,28.5,19.0,26.2,32.7,59,10.8,10.9
2020-09-15,Raichur,27.5,18.7,23.5,133.9,59,14.0,0.0
2020-09-15,Mandya,28.3,19.1,24.8,41.8,91,7.4,6.2
2020-09-15,Mysuru,30.5,24.0,28.5,120.9,43,8.8,8.5
2020-09-15,Hassan,25.2,16.9,22.7,127.7,46,3.3,4.8
2020-09-15,Davanagere,27.2,16.6,24.1,0.3,85,5.1,3.6
2020-09-15,Shivamogga,25.7,17.9,25.0,120.1,68,2.6,0.3
2020-09-15,Dharwad,22.4,18.4,22.4,59.4,89,8.9,4.4
2020-09-15,Belagavi,28.9,17.9,25.0,29.6,47,7.0,7.9
2020-09-16,Koppal,31.2,22.2,28.5,114.7,68,6.8,1.8
2020-09-16,Ballari,24.9,19.6,24.3,82.6,84,12.5,5.1
2020-09-16,Raichur,31.4,24.6,27.9,108.5,88,11.8,6.0
2020-09-16,Mandya,30.6,21.2,27.4,16.8,62,3.9,9.5
2020-09-16,Mysuru,29.6,24.8,28.4,12.3,59,10.7,1.9
2020-09-16,Hassan,32.3,25.5,29.2,33.4,76,4.0,3.9
2020-09-16,Davanagere,26.6,22.2,25.4,120.2,92,7.8,0.3
2020-09-16,Shivamogga,28.4,21.8,27.0,37.9,79,10.2,10.8
2020-09-16,Dharwad,26.4,18.5,23.8,8.6,80,2.5,8.1
2020-09-16,Belagavi,28.8,21.3,28.4,55.7,76,2.9,5.9
2020-09-17,Koppal,29.7,22.0,27.3,117.7,66,11.1,0.4
2020-09-17,Ballari,31.7,22.7,27.8,23.9,68,11.3,0.5
2020-09-17,Raichur,24.9,17.4,22.0,29.2,57,13.0,6.7
2020-09-17,Mandya,24.1,17.1,23.6,82.2,77,6.8,1.1
2020-09-17,Mysuru,26.0,22.4,25.5,83.8,79,13.9,10.4
2020-09-17,Hassan,28.8,21.5,24.8,57.8,91,13.2,0.8
2020-09-17,Davanagere,30.6,19.6,27.5,53.8,89,11.9,3.3
2020-09-17,Shivamogga,25.8,18.4,23.4,94.9,44,3.3,10.2
2020-09-17,Dharwad,26.2,22.4,26.0,4.6,66,10.1,4.3
2020-09-17,Belagavi,33.5,24.1,29.9,96.4,73,13.2,11.7
2020-09-18,Koppal,30.1,20.1,26.3,84.1,70,14.8,9.7
2020-09-18,Ballari,29.0,17.7,25.2,148.8,57,5.4,1.9
2020-09-18,Raichur,27.1,19.1,24.2,124.6,93,13.5,11.6
2020-09-18,Mandya,26.9,16.2,22.6,88.1,43,11.9,3.0
2020-09-18,Mysuru,27.5,15.7,23.2,93.5,57,6.1,6.8
2020-09-18,Hassan,30.3,23.2,27.0,45.4,45,14.1,0.5
2020-09-18,Davanagere,28.7,17.6,24.5,102.1,79,11.9,8.0
2020-09-18,Shivamogga,23.8,16.5,23.8,81.7,42,6.6,3.3
2020-09-18,Dharwad,31.5,23.3,28.7,104.0,44,3.2,0.5
2020-09-18,Belagavi,34.1,22.3,29.1,44.1,68,2.7,10.9
2020-09-19,Koppal,26.5,18.7,22.0,82.7,63,12.7,10.6
2020-09-19,Ballari,27.5,22.2,27.1,52.1,74,4.0,7.9
2020-09-19,Raichur,28.5,22.5,26.7,112.2,89,6.4,3.7
2020-09-19,Mandya,31.3,22.8,27.7,116.8,44,13.0,6.2
2020-09-19,Mysuru,32.1,25.4,29.3,117.4,55,5.3,2.2
2020-09-19,Hassan,26.7,21.1,26.7,55.6,44,3.6,6.0
2020-09-19,Davanagere,29.1,17.8,24.5,38.9,84,12.6,9.4
2020-09-19,Shivamogga,25.4,22.0,25.4,130.8,57,11.3,1.0
2020-09-19,Dharwad,27.2,16.2,23.1,55.2,58,12.0,1.2
2020-09-19,Belagavi,25.1,16.3,23.7,70.7,91,6.4,10.0
2020-09-20,Koppal,32.5,22.8,29.4,109.7,63,14.1,6.4
2020-09-20,Ballari,23.9,17.6,23.9,59.9,80,9.8,9.2
2020-09-20,Raichur,32.2,22.5,27.9,139.4,62,5.4,0.0
2020-09-20,Mandya,28.8,16.6,24.4,66.5,51,7.3,4.8
2020-09-20,Mysuru,28.5,22.1,25.5,3.0,91,10.3,2.6
2020-09-20,Hassan,29.1,21.1,28.4,53.2,85,13.5,6.4
2020-09-20,Davanagere,30.6,21.5,28.6,115.6,95,5.2,7.9
2020-09-20,Shivamogga,29.1,21.9,26.4,128.0,57,13.2,8.1
2020-09-20,Dharwad,24.6,19.1,24.3,126.2,58,6.6,3.6
2020-09-20,Belagavi,29.7,20.7,28.1,106.8,76,8.8,7.1
2020-09-21,Koppal,23.6,16.6,22.2,32.9,41,3.0,2.7
2020-09-21,Ballari,28.7,22.9,28.4,108.8,78,14.9,1.4
2020-09-21,Raichur,30.6,23.9,28.6,138.0,52,11.9,7.1
2020-09-21,Mandya,28.2,21.3,26.9,82.6,93,14.0,9.4
2020-09-21,Mysuru,28.8,22.5,27.3,0.8,45,14.6,7.9
2020-09-21,Hassan,29.2,19.9,26.9,102.8,61,7.7,10.4
2020-09-21,Davanagere,30.4,20.9,28.9,13.6,79,2.8,10.0
2020-09-21,Shivamogga,29.5,22.0,25.4,141.7,40,2.6,6.8
2020-09-21,Dharwad,27.1,15.1,22.9,27.4,73,12.5,7.8
2020-09-21,Belagavi,29.9,21.6,25.5,106.8,43,11.9,3.7
2020-09-22,Koppal,22.4,17.8,22.1,63.4,49,10.3,2.4
2020-09-22,Ballari,29.6,23.7,28.9,27.9,78,10.0,1.1
2020-09-22,Raichur,27.0,14.3,22.1,16.0,60,4.9,2.5
2020-09-22,Mandya,30.9,24.1,29.2,55.4,69,8.5,12.0
2020-09-22,Mysuru,28.8,18.2,25.5,96.2,92,4.5,8.9
2020-09-22,Hassan,28.0,18.8,23.8,12.8,66,13.2,11.5
2020-09-22,Davanagere,28.5,22.4,27.3,77.3,65,13.7,9.8
2020-09-22,Shivamogga,29.3,22.6,28.9,28.9,55,4.1,10.4
2020-09-22,Dharwad,32.9,21.0,28.7,74.2,90,8.7,9.7
2020-09-22,Belagavi,32.1,20.1,27.1,12.8,93,14.1,4.5
2020-09-23,Koppal,27.2,17.5,22.9,99.8,93,14.2,7.9
2020-09-23,Ballari,28.6,18.2,26.2,132.4,42,4.2,2.2
2020-09-23,Raichur,33.1,21.0,28.5,92.6,88,13.2,9.6
2020-09-23,Mandya,25.4,15.9,23.2,127.5,55,5.4,5.4
2020-09-23,Mysuru,32.9,26.1,29.6,126.0,76,3.8,8.5
2020-09-23,Hassan,25.5,18.5,23.1,42.6,68,10.7,5.2
2020-09-23,Davanagere,29.6,21.0,28.6,90.9,53,8.7,10.3
2020-09-23,Shivamogga,33.4,22.5,29.4,88.8,79,9.5,6.6
2020-09-23,Dharwad,23.1,16.3,22.4,48.8,41,12.8,0.4
2020-09-23,Belagavi,31.8,19.5,27.4,127.6,47,11.6,5.1
2020-09-24,Koppal,24.3,18.4,22.1,37.9,93,6.3,6.1
2020-09-24,Ballari,26.0,15.1,22.2,88.5,67,4.6,1.1
2020-09-24,Raichur,28.6,19.4,24.4,99.6,91,6.4,9.8
2020-09-24,Mandya,24.8,16.9,22.7,1.6,73,13.6,3.8
2020-09-24,Mysuru,25.4,16.7,24.2,103.8,64,2.8,4.5
2020-09-24,Hassan,33.7,23.4,29.7,142.0,82,13.4,6.0
2020-09-24,Davanagere,32.9,23.8,29.9,120.0,53,14.2,7.9
2020-09-24,Shivamogga,28.8,22.1,26.4,31.3,81,10.3,11.3
2020-09-24,Dharwad,31.5,24.0,27.2,36.7,43,7.6,2.0
2020-09-24,Belagavi,22.8,16.1,22.5,54.9,76,13.7,4.8
2020-09-25,Koppal,29.5,20.7,27.3,102.8,40,14.8,0.3
2020-09-25,Ballari,33.9,24.9,29.5,122.6,46,14.7,7.8
2020-09-25,Raichur,30.8,19.9,27.0,89.3,46,14.9,5.4
2020-09-25,Mandya,27.6,23.6,27.6,76.1,87,7.1,8.0
2020-09-25,Mysuru,28.3,19.2,23.5,13.8,60,12.3,1.6
2020-09-25,Hassan,25.2,17.6,25.0,117.8,80,2.5,1.1
2020-09-25,Davanagere,29.3,22.6,26.3,111.4,94,9.7,3.6
2020-09-25,Shivamogga,27.0,16.9,22.3,24.8,86,7.3,1.4
2020-09-25,Dharwad,28.1,21.6,27.7,102.1,70,13.9,3.7
2020-09-25,Belagavi,30.1,21.3,27.9,136.4,93,6.8,5.7
2020-09-26,Koppal,25.8,15.4,22.2,12.7,74,3.8,0.3
